name,Explained Variance Ratio (train),Maximum Mean Discrepancy (train),Accuracy (linear_svm),Delta_DP (linear_svm),Accuracy (kernel_svm),Delta_DP (kernel_svm),Accuracy (mlp),Delta_DP (mlp)
vanilla_split0,0.21195659,0.010615842061690233,0.8348197832977077,0.18211617444505807,0.8377681138055576,0.17033516961587475,0.8384314881698238,0.18120838666122147
vanilla_split1,0.21198033,0.0105033700723724,0.830176162747844,0.18672356973044874,0.8338615758826564,0.1831798712546468,0.8379892385936464,0.21271372770903746
